competitor,source_id,name,address,suburb,region,venue_type,latitude,longitude,website,source_url,scraped_at,phone,email
Villbrygg,,Vinmonopolet - Notodden,"Storgata 13, 3674 Notodden, Norway",Notodden,Norway,Shops,59.5569583,9.2551765,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Oppdal,"Domusgården, Dovrevegen 2, 7340 Oppdal, Norway",Oppdal,Norway,Shops,,,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Orkanger,"Orkdalsveien 113, 7300 Orkanger, Norway",Orkland,Norway,Shops,63.297728,9.845253,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Håndbakt,"Kjølberggata 21, 0653 Oslo, Norway",Oslo,Norway,Cafés & bakeries,59.911138,10.778386,https://www.handbakt.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Krutthuset,"krutthuset steinbruvann, 0963 Oslo, Norway",Oslo,Norway,Cafés & bakeries,59.9792556,10.8803104,https://www.skiforeningen.no/utimarka/omrader/lillomarka-og-gjellerasen/steder/krutthuset/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Test Testesen,"Vogts Gate 59b, 0477 Oslo, Norway",Oslo,Norway,Hotel,59.935752,10.766076,https://shop.villbrygg.com,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Arakataka,"Mariboes gate 7B, 0183 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.916379,10.750812,https://www.arakataka.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Asia Aker Brygge,"Stranden 1, 0250 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.910504,10.728505,http://www.asiaakerbrygge.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Babbo Collective - Øvrefoss,"Øvrefoss 4, 0555 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.927411,10.756708,https://www.babbocollectivefoss.com/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Becco,"Kristian Augusts gate 11, 0164 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.916759,10.737756,https://becco.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Bon Lio,"Storgata 41, 0182 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.915211,10.754918,https://www.bonlio.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Byens Tak,"Youngstorget 2A, 0181 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.9148776,10.7490121,http://byenstak.com/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Eff Eff,"Fredensborgveien 22A, 0177 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.918547,10.747849,http://www.effeff.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Evita Espressobar,"Brugata 17, 0186 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.914055,10.757451,https://www.instagram.com/evitabrugata/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Festningen,"Myntgata 9, 0151 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.908378,10.735619,http://www.festningenrestaurant.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Fiskeriet,"Youngstorget 2b, 0181 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.9148776,10.7490121,https://www.google.com/preferences?hl=en,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Fuglen,"Universitetsgata 2, 0164 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.917498,10.740059,https://fuglen.no/Fuglen-Oslo-Sentrum,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Hot Shop,"Københavngata 18, 0566 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.928184,10.768297,https://www.restauranthotshop.no/en/home/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Hyde,"Rosteds gate 15B, 0178 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.919684,10.748822,http://restauranthyde.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Juret,"Ruseløkkveien 3, 0251 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.914243,10.728986,http://www.juret.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Kafeteria August,"Universitetsgata 9, 0164 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.917128,10.738718,https://kafeteriaaugust.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Kampen Kaffebar,"Bøgata 10, 0655 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.911929,10.780678,https://kampenkaffe.com/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Kolonihagen,"Frognerveien 33, 0263 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.918953,10.710072,https://www.kolonihagen.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Kuro,"Rathkes gate 9C, 0558 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.920806,10.76313,http://instagram.com/kuro.oslo/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Maaltid,"Sørligata 36, 0577 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.914309,10.771528,https://www.maaltidtoyen.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Nektar,"Fredensborgveien 42, 0177 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.92039,10.749109,https://www.nektarvinbar.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Ostara,"Kirkegata 20, 0152 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.9113725,10.7448187,https://www.ostarabar.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Park 29,"Parkveien 29, 0350 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.920433,10.727411,https://www.park29.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Pillefyken,"Monrads gate 1, 0577 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.915331,10.773455,https://www.instagram.com/pillefyken/?hl=en,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Plah Restaurant & Bar,"Sommerrogata 1, 0255 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.915245,10.719612,https://plah.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Rampen,"Schweigaards gate 34C, 0191 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.909755,10.765757,https://www.rampenoslo.com/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Restaurant Bente,"Vogts gate 31 A, 0474 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.932499,10.763079,https://www.restaurantbente.com/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Skaal,"Olaf Ryes Plass 12, 0552 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.923488,10.758629,https://www.skaalmatbar.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Statholdergaarden,"Rådhusgata 11, 0151 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.909373,10.743433,https://statholdergaarden.no/statholdergaarden,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Stykke Pipa,"Bøkkerveien 11, 0579 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.9273897,10.7961598,https://stykke.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,The Golden Chimp,"Heimdalsgata 37, 0578 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.914321,10.767087,https://www.thegoldenchimp.no/english1,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Torget Bar,"Grønland 24, 0188 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.912936,10.761899,https://mathallenoslo.no/en/butikk/torget/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Via Village,"Munkedamsveien 29, 0251 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.91217,10.726725,https://viavillage.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Victoria National Jazz Scene,"Karl Johans gt. 35, 0162 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.9141848,10.7375256,https://nasjonaljazzscene.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,À L'aise,"Essendrops gate 6, 0368 Oslo, Norway",Oslo,Norway,Restaurants & bars,59.929106,10.709772,https://www.alaise.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Annis - Oslobukta,"Dronning Eufemias gate 37, 0194 Oslo, Norway",Oslo,Norway,Shops,59.907341,10.759052,https://polsemakeri.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Gutta På Haugen - CC-Vest,"Lilleakerveien 16, 0283 Oslo, Norway",Oslo,Norway,Shops,59.917405,10.636047,https://www.gutta.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Gutta På Haugen - Nordstrand,"Nordstrandveien 47, 1163 Oslo, Norway",Oslo,Norway,Shops,59.86062,10.801578,https://www.gutta.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Gutta På Haugen - St. Hanshaugen,"Ullevålsveien 45, 0170 Oslo, Norway",Oslo,Norway,Shops,59.9236393,10.7399612,https://www.gutta.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Gutta På Haugen - Via Vika,"Ruseløkkveien 26, 0251 Oslo, Norway",Oslo,Norway,Shops,59.912559,10.726927,https://www.gutta.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Havens Kolonial,"Jacob Aalls gate 59, 0364 Oslo, Norway",Oslo,Norway,Shops,59.931366,10.725428,http://www.havens.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Jacobs Holtet,"Ekebergveien 145, 1178 Oslo, Norway",Oslo,Norway,Shops,59.881396,10.786703,https://jacobs.no/Butikker/Jacobs/Jacobs-Holtet/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Jacobs Majorstuen,"Essendropsgt. 9, 0368 Oslo, Norway",Oslo,Norway,Shops,59.929548,10.711713,https://jacobs.no/Butikker/Jacobs/Jacobs-Majorstuen/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Juels Kolonial,"Meltzers gate 9, 0257 Oslo, Norway",Oslo,Norway,Shops,59.918162,10.719101,https://m.facebook.com/Juels33Kolonial/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Kolibri Kolonial,"Damplassen 2, 0852 Oslo, Norway",Oslo,Norway,Shops,59.943849,10.732783,https://www.instagram.com/kolibrikolonial/?hl=en,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Mariholtet,"Mariholtveien 200, 1061 Oslo, Norway",Oslo,Norway,Shops,59.891645,10.907342,https://mariholtet.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny - CC-Vest,"Lilleakerveien 16, 0283 Oslo, Norway",Oslo,Norway,Shops,59.917405,10.636047,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Alna,"strømsveien 245, 0668 Oslo, Norway",Oslo,Norway,Shops,59.9260008,10.847668,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Bjølsen,"Moldegata 1, 0445 Oslo, Norway",Oslo,Norway,Shops,59.943693,10.7608447,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Bogstadveien,"Bogstadv 36, 0366 Oslo, Norway",Oslo,Norway,Shops,59.926705,10.720348,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Bryn,"Østensjøveien 79, 0667 Oslo, Norway",Oslo,Norway,Shops,59.903192,10.822458,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Colosseum,"Sørkedalsveien 10 B, 0369 Oslo, Norway",Oslo,Norway,Shops,59.930729,10.709962,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Lambertseter,"Cecilie Thoresensvei 21, 1153 Oslo, Norway",Oslo,Norway,Shops,59.8761033,10.8102409,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Ringnes Park,"Sannergata 6 C, 0555 Oslo, Norway",Oslo,Norway,Shops,59.928591,10.76051,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Røa,"Vækerøv 205, 0751 Oslo, Norway",Oslo,Norway,Shops,59.947675,10.644781,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Skøyen,"Karenslyst Allé 9, 0278 Oslo, Norway",Oslo,Norway,Shops,59.920462,10.683641,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Tveita,"Tvetenv 150, 0671 Oslo, Norway",Oslo,Norway,Shops,59.913836,10.841898,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Vika,"Ruseløkkveien 26, 0251 Oslo, Norway",Oslo,Norway,Shops,59.912559,10.726927,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Vollebekk,"Brobekkveien 52, 0598 Oslo, Norway",Oslo,Norway,Shops,59.9363846,10.8262377,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,New Movements,"Nedre Slottsgate 8, 0157 Oslo, Norway",Oslo,Norway,Shops,59.912157,10.742756,https://newmovements.com/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Røtter - Frogner,"Bygdøy allé 23, 0262 Oslo, Norway",Oslo,Norway,Shops,59.916534,10.712357,https://www.google.com/preferences?hl=en,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Røtter - Grünerløkka,"Thorvald Meyers gate 46, 0552 Oslo, Norway",Oslo,Norway,Shops,59.923109,10.759379,https://www.google.com/preferences?hl=en,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Røtter - St. Hanshaugen,"Ullevålsveien 39, 0171 Oslo, Norway",Oslo,Norway,Shops,59.923285,10.740012,https://www.roetter.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Aker Brygge,"Bryggegata 9, 0250 Oslo, Norway",Oslo,Norway,Shops,59.910636,10.725937,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Briskeby,"Briskebyveien 48, 0259 Oslo, Norway",Oslo,Norway,Shops,59.920798,10.716697,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Bryn,"Østensjøveien 79, 0667 Oslo, Norway",Oslo,Norway,Shops,59.903192,10.822458,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Bøler,"Utmarkveien 1, 0689 Oslo, Norway",Oslo,Norway,Shops,59.882784,10.8497533,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - CC-Vest,"Lilleakerveien 16, 0283 Oslo, Norway",Oslo,Norway,Shops,59.917405,10.636047,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Carl Berner,"Hasleveien 10, 0571 Oslo, Norway",Oslo,Norway,Shops,59.927616,10.778897,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Frogner,"Elisenbergveien 37, 0265 Oslo, Norway",Oslo,Norway,Shops,59.918863,10.707313,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Grorud,"Bergensveien 2, 0963 Oslo, Norway",Oslo,Norway,Shops,59.960451,10.881956,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Grunerløkka,"Nordre gate 16, 0551 Oslo, Norway",Oslo,Norway,Shops,59.921163,10.757147,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Grønland Basar,"Tøyengata 2, 0190 Oslo, Norway",Oslo,Norway,Shops,59.912783,10.763911,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Hasle Torg,"Grenseveien 50, 0579 Oslo, Norway",Oslo,Norway,Shops,59.923566,10.792788,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Holmlia Senter,"Holmlia Senter, Holmliaveien 7, 1255 Oslo, Norway",Oslo,Norway,Shops,59.835923,10.796456,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Kiellandsplass,"Waldemar Thranes gate 72, 0175 Oslo, Norway",Oslo,Norway,Shops,59.928221,10.750506,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Lambertseter,"Cecilie Thoresens vei 17, 1153 Oslo, Norway",Oslo,Norway,Shops,59.874914,10.810462,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Linderud,"Erich Mogensøns vei 38, 0594 Oslo, Norway",Oslo,Norway,Shops,59.943242,10.835473,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Manglerud,"Plogveien 6, 0679 Oslo, Norway",Oslo,Norway,Shops,59.89729,10.81286,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Mortensrud,"Lofsrudveien 6, 1281 Oslo, Norway",Oslo,Norway,Shops,59.848419,10.829195,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Oslo Alna Senter,"Alna Senter, Strømsveien 245, 0668 Oslo, Norway",Oslo,Norway,Shops,59.9274369,10.8475721,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Oslo City,"Stenersgata 1, 0050 Oslo, Norway",Oslo,Norway,Shops,59.9124422,10.7520166,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Oslo S,"Jernbanetorget 1, 0154 Oslo, Norway",Oslo,Norway,Shops,59.910875,10.750737,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Oslo Valkyrien,"Valkyriegata 3, 0366 Oslo, Norway",Oslo,Norway,Shops,59.928273,10.718532,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,"Vinmonopolet - Oslo, Nydalen","Nydalsveien 33, 0484 Oslo, Norway",Oslo,Norway,Shops,59.949565,10.765789,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,"Vinmonopolet - Oslo,Vindern","Slemdalsveien 70A, 0370 Oslo, Norway",Oslo,Norway,Shops,59.9421842,10.7041009,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Paleet,"Karl Johans gt. 37-43, 0162 Oslo, Norway",Oslo,Norway,Shops,59.914479,10.736939,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Røa,"Tore Hals Mejdells vei 5, 0751 Oslo, Norway",Oslo,Norway,Shops,59.946188,10.643123,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Sandaker,"Sandakerveien 59, 0477 Oslo, Norway",Oslo,Norway,Shops,59.938436,10.768478,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Skøyen,"Karenslyst Allé 58, 0277 Oslo, Norway",Oslo,Norway,Shops,59.921212,10.67754,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Steen & Strøm,"Kongens gate 23, 0157 Oslo, Norway",Oslo,Norway,Shops,59.9090653,10.7408324,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Storo Shopping,"Storo Shopping, Vitaminveien 7, 0485 Oslo, Norway",Oslo,Norway,Shops,59.9464183,10.7743662,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Stovner Senter,"Stovner Senter 3c, 0985 Oslo, Norway",Oslo,Norway,Shops,59.9621403,10.9228232,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Sørkedalsveien,"Sørkedalsveien 10, 0369 Oslo, Norway",Oslo,Norway,Shops,59.930729,10.709962,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Thereses Gate,"Thereses gate 31, 0354 Oslo, Norway",Oslo,Norway,Shops,59.928044,10.7313,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Tveita,"Tvetenveien 150, 0671 Oslo, Norway",Oslo,Norway,Shops,59.913836,10.841898,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Ullevål Stadion,"Sognsveien 75, 0840 Oslo, Norway",Oslo,Norway,Shops,59.949179,10.7320031,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Lonevåg,"Arena, 5282 Lonevåg, Norway",Osterøy,Norway,Shops,60.5351793,5.4884622,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Lakselv,"Torgsenteret, 9700 Lakselv, Norway",Porsanger,Norway,Shops,70.067044,24.9670639,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Flåtten,"DEICHMANSGT.109, 3924 Porsgrunn, Norway",Porsgrunn,Norway,Shops,59.121553,9.659032,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Telemarksporten,"Prestemoen 6, 3946 Porsgrunn, Norway",Porsgrunn,Norway,Shops,59.1211664,9.7095761,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Porsgrunn,"Jernbanegata 3, 3916 Porsgrunn, Norway",Porsgrunn,Norway,Shops,59.139458,9.654835,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Rakkestad,"Storgata 2, 1890 Rakkestad, Norway",Rakkestad,Norway,Shops,59.4276562,11.3401103,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Mo I Rana,"Ole Tobias Olsens gate 1, 8622 Mo I Rana, Norway",Rana,Norway,Shops,66.3063542,14.1349077,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Randaberg,"Jon Torbergssons vei 21, 4070 Randaberg, Norway",Randaberg,Norway,Shops,58.9983136,5.6175692,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Åndalsnes,"Strandgata 8, 6300 Åndalsnes, Norway",Rauma,Norway,Shops,62.5692227,7.6861144,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Hønefoss,"Kong Rings gate 1, 3510 Hønefoss, Norway",Ringerike,Norway,Shops,60.1647505,10.2546557,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Brumunddal,"Mølla Storsenter, Brugata 16, 2380 Brumunddal, Norway",Ringsaker,Norway,Shops,60.8847073,10.9439971,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Moelv,"Storgata 117, 2390 Moelv, Norway",Ringsaker,Norway,Shops,60.928523,10.701633,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Rudshøgda,"Stolvstadvegen 2, 2360 Rudshøgda, Norway",Ringsaker,Norway,Shops,60.90932,10.814424,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
